statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
Montana,5,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I,40.31,35.32,74.21,79.54,2.6769,2.2864,5.2849,5.8484,7.19
Montana,6,285000,HYDRIDS/NITRIDS/AZIDS/SILICIDS ETC W/NT CHEM,60.74,84.06,67.61,62.01,4.0337,5.4408,4.815,4.5593,-8.28
Montana,7,71310,"PEAS, DRIED SHELLED, INCLUDING SEED",38.56,48.53,40.01,40.83,2.5608,3.141,2.8496,3.0019,2.04
Montana,8,280461,SILICON CONTAIN BY WT NT < 99.99% OF SILICON,33.2,32.42,38.93,38.43,2.2051,2.0986,2.7728,2.8255,-1.29
Montana,9,252329,PORTLAND CEMENT EXCEPT WHITE PORTLAND CEMENT,39.04,42.74,37.5,35.6,2.5926,2.7667,2.671,2.6176,-5.07
Montana,10,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",84.72,63.67,26.74,35.52,5.626,4.1215,1.9045,2.6112,32.81
Montana,11,252620,"NATURAL STEATITE AND TALC, CRUSHED OR POWDERE",23.73,25.37,26.11,26.51,1.5758,1.6423,1.8594,1.9494,1.56
Montana,12,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",50.94,25.25,34.54,23.43,3.3828,1.6345,2.4596,1.7223,-32.17
Montana,13,71320,"CHICKPEAS (GARBANZOS), DRIED SHELLED, INCLUDE",9.59,7.01,4.3,20.88,0.6369,0.4536,0.3064,1.535,385.32
Montana,14,110710,"MALT, NOT ROASTED",17.37,14.35,12,20.05,1.1538,0.9288,0.8547,1.4739,67.05
Montana,15,270119,"COAL NESOI, NOT AGGLOMERATED",144.22,137.94,123.55,19.18,9.5776,8.9286,8.7995,1.4105,-84.47
Montana,16,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",74.21,85.19,0,16.7,4.9281,5.5142,0,1.2281,0
Montana,17,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",13.84,13.51,14.56,16.07,0.9188,0.8745,1.0369,1.1813,10.36
Montana,18,100199,"WHEAT AND MESLIN, NESOI",17.77,40.02,12.23,13.51,1.1803,2.5905,0.8713,0.9934,10.44
Montana,19,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",2.51,2.58,6.13,13,0.1666,0.1668,0.4367,0.9562,112.11
Montana,20,252210,QUICKLIME,0.71,9.47,16.09,12.61,0.0472,0.613,1.1457,0.9275,-21.59
Montana,21,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,5.24,1.43,3.18,12.01,0.3482,0.0928,0.2267,0.8832,277.31
Montana,22,901849,"INST & APPLN FOR DENTAL SCIENCE, & PTS & ACC,",3.76,5.03,16.19,11.13,0.2497,0.3255,1.1532,0.8181,-31.28
Montana,23,190219,"PASTA, UNCOOKED, NOT STUFFED ETC., NESOI",19.47,19.33,16.79,10.59,1.293,1.251,1.196,0.7786,-36.94
Montana,24,441114,"MEDIUM DENSITY FIBERBOARD, OF A THICKNESS GT",7.95,8.45,9.13,10.37,0.5281,0.5471,0.6501,0.7624,13.59
Montana,25,285300,INORG CMPDS NESOI;LQ/CMPRSD AIR;AMALG EXC PRE,0.25,4.23,5.72,9.77,0.0163,0.2739,0.4076,0.7187,70.8
North Carolina,0,0,World,29347.12,31420,30201.81,30161.26,1.8592,1.9373,2.0093,2.0786,-0.13
North Carolina,0,25,Top 25,8687.86,10271.2,9763.83,11090.52,29.6038,32.69,32.3286,36.7707,13.59
North Carolina,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1057.63,1199.42,1265.66,1418.49,3.6039,3.8174,4.1907,4.703,12.08
North Carolina,2,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",465.36,491.44,709.84,1409,1.5857,1.5641,2.3503,4.6716,98.5
North Carolina,3,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",824.37,1174.07,960.93,1214.53,2.809,3.7367,3.1817,4.0268,26.39
North Carolina,4,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",86.87,140.7,524.74,993.73,0.296,0.4478,1.7374,3.2947,89.38
North Carolina,5,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",728.29,746.51,712.31,689.07,2.4816,2.3759,2.3585,2.2846,-3.26
North Carolina,6,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",573.54,641.43,597.38,659.41,1.9543,2.0415,1.978,2.1863,10.38
North Carolina,7,870120,ROAD TRACTORS FOR SEMI-TRAILERS,616.45,465.88,553.35,400.48,2.1006,1.4828,1.8322,1.3278,-27.63
North Carolina,8,520512,"COT YARN, 85% COT, NO RETAIL, OV 14NM NOT OV",452.87,457.37,386.67,329.93,1.5431,1.4557,1.2803,1.0939,-14.67
North Carolina,9,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,437.35,541.17,409.67,328.03,1.4903,1.7224,1.3564,1.0876,-19.93
North Carolina,10,847590,PARTS OF MACH FOR ASSMBL ELEC LAMP ETC MFG GL,247.77,380.83,227.34,276.92,0.8443,1.2121,0.7527,0.9181,21.81
North Carolina,11,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT",191.71,217.77,240.21,268.48,0.6533,0.6931,0.7954,0.8902,11.77
North Carolina,12,20329,"MEAT OF SWINE, NESOI, FROZEN",302.94,376.29,245.18,262.48,1.0323,1.1976,0.8118,0.8702,7.06
North Carolina,13,854470,INSULATED OPTICAL FIBER CABLES WITH INDVULY S,220.44,335.12,286.63,258.96,0.7511,1.0666,0.949,0.8586,-9.65
North Carolina,14,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,235.42,377.87,355.8,245.78,0.8022,1.2026,1.1781,0.8149,-30.92
North Carolina,15,240220,CIGARETTES CONTAINING TOBACCO,267.66,259.46,241.27,241.17,0.9121,0.8258,0.7989,0.7996,-0.04
North Carolina,16,900110,"OPTICAL FIBERS, OPTICAL FIBER BUNDLES AND CAB",265.86,225.63,210.17,240.24,0.9059,0.7181,0.6959,0.7965,14.31
North Carolina,17,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",321.59,346.39,316.63,229.54,1.0958,1.1024,1.0484,0.761,-27.51
North Carolina,18,520513,"COT YARN, 85% COT, NO RETAIL, OV 43NM NOT OV",106.21,127.59,183.6,227.22,0.3619,0.4061,0.6079,0.7533,23.76
North Carolina,19,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,54.23,439.55,56.93,223.83,0.1848,1.3989,0.1885,0.7421,293.18
North Carolina,20,550953,YRN N SW TH SYN ST FB N RT SL PLY S F MIX M/S,273.61,274.46,273.56,222.34,0.9323,0.8735,0.9058,0.7372,-18.72
North Carolina,21,381512,SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM,98.79,235.07,228.26,219.78,0.3366,0.7482,0.7558,0.7287,-3.71
North Carolina,22,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",237.13,289.49,202.11,193.61,0.808,0.9214,0.6692,0.6419,-4.21
North Carolina,23,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",179.47,156.78,189.18,183.94,0.6115,0.499,0.6264,0.6099,-2.77
North Carolina,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,212.93,194.07,213.7,179.06,0.7256,0.6177,0.7076,0.5937,-16.21
North Carolina,25,280920,PHOSPHORIC ACID AND POLYPHOSPHORIC ACIDS,229.35,176.84,172.73,174.5,0.7815,0.5628,0.5719,0.5786,1.03
North Dakota,0,0,World,4401.7,5513.08,4026.78,5313.34,0.2789,0.3399,0.2679,0.3662,31.95
North Dakota,0,25,Top 25,3365.39,4389.02,3042.86,4485.51,76.4567,79.611,75.5657,84.4198,47.41
North Dakota,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,1393.46,2372.97,1352.19,2892.61,31.6574,43.0425,33.5799,54.4406,113.92
North Dakota,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",196.54,300.14,232.78,199.23,4.4651,5.4441,5.7808,3.7496,-14.41
North Dakota,3,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",274.56,296.45,248.54,175.3,6.2375,5.3773,6.1722,3.2992,-29.47
North Dakota,4,220720,ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR,105.16,89.38,69.66,108.84,2.3892,1.6212,1.7299,2.0484,56.24
North Dakota,5,100199,"WHEAT AND MESLIN, NESOI",109.98,140.72,170.36,104.11,2.4985,2.5525,4.2306,1.9593,-38.89
North Dakota,6,870130,TRACK-LAYING TRACTORS,144.2,148.26,96.16,103.68,3.2761,2.6893,2.3881,1.9513,7.82
North Dakota,7,870190,"TRACTORS, NESOI",163.94,144.86,94.52,93.93,3.7245,2.6276,2.3474,1.7677,-0.63
North Dakota,8,100590,"CORN (MAIZE), OTHER THAN SEED CORN",75.67,27.74,82.13,89.29,1.7191,0.5031,2.0397,1.6805,8.71
North Dakota,9,382600,BIODIESEL AND MIXES CONTAIN LT 70% PETROL OIL,155.87,112.07,58.34,69.99,3.5411,2.0328,1.4488,1.3172,19.96
North Dakota,10,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",81.64,77.2,61.95,66.33,1.8547,1.4003,1.5383,1.2483,7.07
North Dakota,11,843230,"SEEDERS, PLANTERS AND TRANSPLANTERS",123.14,69.47,55.69,63.37,2.7975,1.2602,1.3831,1.1926,13.78
North Dakota,12,290110,"ACYCLIC HYDROCARBONS, SATURATED",59.02,34.22,67.82,60.98,1.3408,0.6206,1.6841,1.1477,-10.08
North Dakota,13,71340,"LENTILS, DRIED SHELLED, INCLUDING SEED",17.61,26.09,32.23,44.28,0.4001,0.4732,0.8003,0.8333,37.39
North Dakota,14,271113,"BUTANES, LIQUEFIED",63.29,138.34,62.27,43.77,1.4378,2.5093,1.5464,0.8238,-29.71
North Dakota,15,120510,LOW ERUCIC ACID RAPE/COLZA SEEDS W/NOT BROKEN,28.42,27.47,44.88,42.73,0.6457,0.4982,1.1145,0.8041,-4.79
North Dakota,16,71339,"BEANS NESOI, DRIED SHELLED, INCLUDING SEED",41.56,33.12,22.99,41.84,0.9441,0.6007,0.5708,0.7875,82.04
North Dakota,17,842952,MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS,59.66,60.26,57.4,40.09,1.3554,1.0931,1.4256,0.7545,-30.16
North Dakota,18,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",2.3,2.79,29.6,38.47,0.0523,0.0506,0.735,0.7241,29.99
North Dakota,19,71310,"PEAS, DRIED SHELLED, INCLUDING SEED",44.13,40.06,37.36,37.92,1.0026,0.7267,0.9277,0.7137,1.51
North Dakota,20,110710,"MALT, NOT ROASTED",67.92,60.13,51.45,37.65,1.543,1.0906,1.2778,0.7086,-26.83
North Dakota,21,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,1.16,1.47,12.68,31.89,0.0263,0.0266,0.3148,0.6002,151.57
North Dakota,22,843290,AGRIC HORT/FOREST MACHY & LAWN/GROUND ROLLER,23.5,26.36,20.2,25.73,0.5339,0.4782,0.5017,0.4842,27.33
North Dakota,23,151411,"RAPESEED/COLZA OIL & FRACTIONS, LW ERUCIC ACI",62.71,27.46,11.38,24.79,1.4247,0.498,0.2827,0.4665,117.77
North Dakota,24,120190,"SOYBEANS, NESOI",48.85,108.54,45.28,24.43,1.1097,1.9687,1.1245,0.4597,-46.05
North Dakota,25,843139,"PTS FOR LIFTING, HNDLNG, LOADING/UNLDNG MACH",21.1,23.46,25.01,24.28,0.4794,0.4255,0.6211,0.457,-2.9
Nebraska,0,0,World,7392.99,7889.68,6663.4,6380.35,0.4684,0.4865,0.4433,0.4397,-4.25
Nebraska,0,25,Top 25,4328.87,4891.19,4080.94,4076.54,58.5537,61.9948,61.2441,63.892,-0.11
Nebraska,1,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",490.07,532.28,489.2,487.98,6.6288,6.7465,7.3416,7.6482,-0.25
Nebraska,2,20230,"MEAT OF BOVINE ANIMALS, BONELESS, FROZEN",321.07,433.59,376.73,378.09,4.3429,5.4957,5.6538,5.9259,0.36
Nebraska,3,100590,"CORN (MAIZE), OTHER THAN SEED CORN",144.18,194.66,229.58,343.97,1.9502,2.4673,3.4454,5.391,49.82
Nebraska,4,120190,"SOYBEANS, NESOI",422.04,518.22,314.91,337.87,5.7087,6.5683,4.726,5.2955,7.29
Nebraska,5,843351,COMBINE HARVESTER-THRESHERS,580.59,465.96,308.52,324.5,7.8532,5.9059,4.6301,5.0859,5.18
Nebraska,6,410150,"WHOLE HIDES & SKINS, OF A WT >16KG BOVINE/EQU",258.04,313.52,258.87,255.79,3.4903,3.9738,3.8849,4.0091,-1.19
Nebraska,7,842481,AGRICULTURAL OR HORTICULTURAL MECH SPRAYERS E,284.73,240.57,190.67,164.31,3.8514,3.0492,2.8615,2.5752,-13.83
Nebraska,8,20329,"MEAT OF SWINE, NESOI, FROZEN",132.76,224.73,170.03,157.86,1.7957,2.8484,2.5517,2.4742,-7.16
Nebraska,9,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",30.3,44.74,63.99,154.28,0.4098,0.5671,0.9603,2.418,141.09
Nebraska,10,20319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",142.89,142.67,146.6,144.27,1.9327,1.8084,2.2001,2.2612,-1.59
Nebraska,11,901831,"SYRINGES, WITH OR WITHOUT NEEDLES; PTS & ACCE",130.03,111.86,95.53,132.58,1.7589,1.4178,1.4337,2.0779,38.78
Nebraska,12,300230,VACCINES FOR VETRINARY MEDICINE,163.73,156.79,149.52,131.98,2.2147,1.9873,2.2438,2.0685,-11.73
Nebraska,13,170260,"FRUCTOSE, NESOI & SYRUP, OV 50% FRUCTOSE IN D",54.47,67.83,68.29,118.35,0.7367,0.8598,1.0248,1.8549,73.32
Nebraska,14,853690,ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V,58.19,122.26,174.87,114,0.787,1.5496,2.6244,1.7867,-34.81
Nebraska,15,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",162.01,201.63,142.94,111.32,2.1914,2.5556,2.1452,1.7448,-22.12
Nebraska,16,271121,"NATURAL GAS, GASEOUS",404.59,476.52,173.52,99.05,5.4727,6.0398,2.6041,1.5525,-42.92
Nebraska,17,20220,"MEAT, BOVINE CUTS WITH BONE IN, FROZEN",101.07,136.09,102.26,95.26,1.3671,1.7249,1.5347,1.493,-6.85
Nebraska,18,230990,"ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA",172.74,124.88,118.4,84.27,2.3365,1.5829,1.7768,1.3208,-28.82
Nebraska,19,380891,"INSECTICIDES, EXC THOSE SPECIFIED IN SUBHEAD.",73.71,90.62,65.87,80.56,0.997,1.1486,0.9886,1.2626,22.29
Nebraska,20,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,37.94,88.59,188.11,74.93,0.5132,1.1229,2.823,1.1744,-60.17
Nebraska,21,20610,"OFFAL OF BOVINE ANIMALS, EDIBLE, FRESH OR CHI",27.16,39.19,47.51,62.78,0.3673,0.4967,0.713,0.984,32.13
Nebraska,22,842490,PTS FOR MECHANICAL APPLIANCE PROJECT LIQUID E,33.7,36.2,44.83,56.97,0.4559,0.4588,0.6727,0.8929,27.1
Nebraska,23,380892,"FUNGICIDES, EXC THOSE SPECIFIED IN SUBHEAD. N",78.97,67.41,62.1,56.43,1.0682,0.8545,0.932,0.8844,-9.14
Nebraska,24,250100,"SALT INCL TBL/DENTRD, PURE SODM CHLOR ETC; SE",0.08,28.6,48.78,54.89,0.0011,0.3625,0.732,0.8603,12.53
Nebraska,25,50400,"ANIMAL (NOT FISH) GUTS, BLADDERS, STOMACHS &",23.83,31.78,49.3,54.25,0.3224,0.4028,0.7399,0.8503,10.04
New Hampshire,0,0,World,3511.05,4233.17,4001.33,4143.02,0.2224,0.261,0.2662,0.2855,3.54
New Hampshire,0,25,Top 25,1159.72,1640.19,1813.2,2073.67,33.0305,38.7461,45.3148,50.0521,14.37
New Hampshire,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",55.26,69.28,75.87,235.1,1.5738,1.6367,1.896,5.6747,209.9
New Hampshire,2,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",142.37,173.25,203.24,231.27,4.0548,4.0927,5.0792,5.5821,13.79
New Hampshire,3,854470,INSULATED OPTICAL FIBER CABLES WITH INDVULY S,8.15,3.94,156.81,165.25,0.232,0.093,3.919,3.9886,5.38
New Hampshire,4,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,179.68,502.89,288.2,156.42,5.1177,11.8798,7.2026,3.7754,-45.73
New Hampshire,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,34.7,49.09,128.81,155.09,0.9882,1.1596,3.2192,3.7435,20.4
New Hampshire,6,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,66.34,124.64,179.56,137.28,1.8894,2.9444,4.4874,3.3135,-23.55
New Hampshire,7,846693,PARTS AND ACCESSORIES FOR USE WITH MACH TOOL,145.81,158.36,141.17,130.25,4.1529,3.741,3.528,3.144,-7.73
New Hampshire,8,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",2.96,20.12,9,125.64,0.0844,0.4754,0.225,3.0325,1295.2
New Hampshire,9,841370,"CENTRIFUGAL PUMPS, NESOI",0.05,0.21,80.56,78.82,0.0013,0.0051,2.0133,1.9024,-2.16
New Hampshire,10,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,39.42,35.67,63.44,64.39,1.1228,0.8427,1.5855,1.5543,1.5
New Hampshire,11,392690,"ARTICLES OF PLASTICS, NESOI",34.14,47.49,49.25,59.11,0.9725,1.1218,1.2309,1.4268,20.02
New Hampshire,12,844332,"PRINTERS/ COPIERS/FAX MACH, NT COMB, CONNCT T",65.83,88.96,84.52,57.8,1.875,2.1015,2.1123,1.3951,-31.61
New Hampshire,13,900510,BINOCULARS,19.69,20.76,13.44,57.1,0.5607,0.4905,0.3359,1.3782,324.8
New Hampshire,14,845690,"MACH TOOL,WRK ANY MATERIAL BY REMOVAL OF MATR",56.07,61.82,53.79,51.58,1.5971,1.4603,1.3443,1.245,-4.11
New Hampshire,15,930200,"REVOLVERS & PISTOLS, DESIGNED TO FIRE LIVE AM",22.46,19.72,18.43,41.5,0.6397,0.4658,0.4607,1.0017,125.16
New Hampshire,16,901580,"SURVEYING INSTRUMENTS AND APPLIANCES, NESOI E",64.09,39.23,39.58,37.25,1.8255,0.9266,0.9893,0.8991,-5.9
New Hampshire,17,853921,TUNGSTEN HALOGEN ELECTRIC FILAMENT LAMPS,38.85,35.04,31.02,36.1,1.1065,0.8277,0.7753,0.8713,16.35
New Hampshire,18,853400,PRINTED CIRCUITS,61.88,49.42,37,34.47,1.7624,1.1674,0.9247,0.832,-6.84
New Hampshire,19,401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED",20.75,27.47,36.15,34.28,0.591,0.6489,0.9035,0.8273,-5.19
New Hampshire,20,840140,PARTS OF NUCLEAR REACTORS,0,0.02,0.12,32.92,0.0001,0.0004,0.003,0.7946,27487.72
New Hampshire,21,901380,"OPTICAL DEVICES, APPLIANCES AND INSTRUMENTS,",8.08,10.66,21.62,32.68,0.2302,0.2517,0.5403,0.7887,51.14
New Hampshire,22,854449,INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI,31.14,36.14,32.28,32.12,0.8869,0.8537,0.8067,0.7752,-0.5
New Hampshire,23,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",30.11,23.41,24.85,29.93,0.8577,0.5531,0.621,0.7223,20.44
New Hampshire,24,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",29.34,36.97,30.63,29.44,0.8355,0.8734,0.7654,0.7106,-3.88
New Hampshire,25,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",2.55,5.63,13.85,27.89,0.0726,0.1329,0.3462,0.6732,101.38
New Jersey,0,0,World,36611.87,36586.97,32063.57,31222.79,2.3194,2.2558,2.1332,2.1518,-2.62
New Jersey,0,25,Top 25,14158.84,14243.84,11150.11,11695.81,38.6728,38.9315,34.775,37.4592,4.89
New Jersey,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,3748.97,2882.33,1245.36,1741.99,10.2398,7.878,3.884,5.5792,39.88
New Jersey,2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",637.06,591.56,721.13,732.11,1.74,1.6168,2.2491,2.3448,1.52
New Jersey,3,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,313.92,695.9,655.35,653.32,0.8574,1.902,2.0439,2.0924,-0.31
New Jersey,4,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",1321.87,1423.44,1090.21,630.95,3.6105,3.8906,3.4001,2.0208,-42.13
New Jersey,5,870332,PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C,19.68,5.58,3.79,576.34,0.0538,0.0152,0.0118,1.8459,15097.8
New Jersey,6,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",498.08,529.74,552.71,554.66,1.3604,1.4479,1.7238,1.7765,0.35
New Jersey,7,711292,PLAT WST A SCRP NT CNTNG OTH PREC MTLS,732.74,868.26,658.85,529.33,2.0014,2.3731,2.0548,1.6953,-19.66
New Jersey,8,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",201.26,323.9,330.73,493.35,0.5497,0.8853,1.0315,1.5801,49.17
New Jersey,9,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,879.47,613.34,322.54,492.46,2.4021,1.6764,1.0059,1.5773,52.68
New Jersey,10,720449,FERROUS WASTE & SCRAP NESOI,931.99,754.27,471.78,476.57,2.5456,2.0616,1.4714,1.5264,1.02
New Jersey,11,330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",415.59,430.43,461.38,472.86,1.1351,1.1765,1.439,1.5145,2.49
New Jersey,12,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",269.2,374.02,424.28,454.81,0.7353,1.0223,1.3233,1.4567,7.19
New Jersey,13,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",271.86,254.08,386.3,398.53,0.7425,0.6945,1.2048,1.2764,3.17
New Jersey,14,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,108.43,196.07,275.25,396.45,0.2962,0.5359,0.8584,1.2697,44.03
New Jersey,15,711021,"PALLADIUM, UNWROUGHT OR IN POWDER FORM",610.25,884.67,678.75,365.19,1.6668,2.418,2.1169,1.1696,-46.2
New Jersey,16,330300,PERFUMES AND TOILET WATERS,361.92,343.72,336.66,346.1,0.9885,0.9395,1.05,1.1085,2.8
New Jersey,17,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,607.87,621.28,437.85,304.7,1.6603,1.6981,1.3656,0.9759,-30.41
New Jersey,18,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",379.72,380.01,322.51,297.41,1.0372,1.0387,1.0059,0.9525,-7.78
New Jersey,19,330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESO",289.41,296.37,278.13,280.27,0.7905,0.81,0.8674,0.8976,0.77
New Jersey,20,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,194.88,281.45,296.94,270.16,0.5323,0.7693,0.9261,0.8653,-9.02
New Jersey,21,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,276.62,273.08,247.64,267.52,0.7555,0.7464,0.7723,0.8568,8.03
New Jersey,22,381121,ADDITIVE FOR LUB OIL CONT PETRO/BITUMINOUS MI,324.16,342.04,279.88,255.18,0.8854,0.9349,0.8729,0.8173,-8.82
New Jersey,23,711011,"PLATINUM, UNWROUGHT OR POWDER",391.72,469.87,277.21,250.19,1.0699,1.2843,0.8646,0.8013,-9.75
New Jersey,24,381512,SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM,135.87,204.71,213.47,229.99,0.3711,0.5595,0.6658,0.7366,7.74
New Jersey,25,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",236.33,203.73,181.4,225.38,0.6455,0.5568,0.5657,0.7218,24.25
New Mexico,0,0,World,2726.14,3801.61,3781.25,3631.62,0.1727,0.2344,0.2516,0.2503,-3.96
New Mexico,0,25,Top 25,1370.38,2331.1,2715.97,2707.25,50.2682,61.3187,71.8272,74.5468,-0.32
New Mexico,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",789.14,836.62,1083.72,867.96,28.9473,22.0071,28.6604,23.9001,-19.91
New Mexico,2,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,10.11,495.25,795.39,668.99,0.3708,13.0274,21.0351,18.4214,-15.89
New Mexico,3,852610,RADAR APPARATUS,0,254.29,0.15,141.3,0,6.689,0.004,3.8909,94102.02
New Mexico,4,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,13.01,65.81,43.4,109.13,0.4772,1.731,1.1479,3.0049,151.42
New Mexico,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,7.17,42.38,103.97,94.82,0.2631,1.1147,2.7496,2.6109,-8.8
New Mexico,6,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",31.72,43.16,68.36,94.68,1.1635,1.1354,1.8079,2.6071,38.5
New Mexico,7,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",92.09,100.29,59.56,84.26,3.3781,2.6381,1.575,2.3203,41.49
New Mexico,8,854442,"ELEC CONDUCTORS, LT=1000 V, W/ CONNECTORS, NE",3.02,17.74,39.05,63.76,0.1107,0.4667,1.0328,1.7556,63.26
New Mexico,9,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,66.98,65.98,64.34,59.19,2.457,1.7357,1.7015,1.6298,-8.01
New Mexico,10,841330,"FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST",43.19,46.89,36.43,53.54,1.5843,1.2333,0.9634,1.4742,46.96
New Mexico,11,392690,"ARTICLES OF PLASTICS, NESOI",42.64,55.94,52.64,50.73,1.5642,1.4715,1.3921,1.3968,-3.64
New Mexico,12,310490,"MINERAL OR CHEMICAL FERTILIZER, POTASSIC, NES",26.93,15.46,23.17,43.18,0.9877,0.4067,0.6128,1.189,86.34
New Mexico,13,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",0.44,35.58,52.76,39.92,0.0162,0.9358,1.3953,1.0993,-24.33
New Mexico,14,732690,ARTICLES OF IRON OR STEEL NESOI,31.82,36.18,34.44,37.29,1.1672,0.9518,0.9107,1.0267,8.27
New Mexico,15,851769,APP FOR THE TRANS/RECEP OF VOICE/IMAGES/DATA,21.72,26.8,26.12,35.77,0.7966,0.705,0.6907,0.985,36.96
New Mexico,16,40210,"MLK & CRM,CNTD,SWT,POWDR,GRAN/SOLIDS,NOV 1.5%",18.84,8.66,30.28,35.08,0.6911,0.2279,0.8008,0.9661,15.86
New Mexico,17,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",28.22,24.91,28.94,30.01,1.035,0.6553,0.7652,0.8265,3.73
